"Bacteria","Climate_Variable","Lag_Years","x_value","Density","Scaled_Density"
"CR-Ec","Humidity",2,44.2978389713171,0.00087103583464954,0.00642065220089045
"CR-Ec","Humidity",2,44.4331627725368,0.000930277792843764,0.00685734147833889
"CR-Ec","Humidity",2,44.5684865737565,0.000993089001825729,0.00732034071573869
"CR-Ec","Humidity",2,44.7038103749763,0.00105935263919378,0.00780878878203135
"CR-Ec","Humidity",2,44.839134176196,0.00112892756404443,0.00832164528758357
"CR-Ec","Humidity",2,44.9744579774158,0.00120236434488403,0.0088629686290208
"CR-Ec","Humidity",2,45.1097817786355,0.00127869924812022,0.00942565485267706
"CR-Ec","Humidity",2,45.2451055798553,0.00135747480686899,0.0100063318403927
"CR-Ec","Humidity",2,45.380429381075,0.00143841237355808,0.010602945601876
"CR-Ec","Humidity",2,45.5157531822947,0.00152121883555402,0.0112133355207662
"CR-Ec","Humidity",2,45.6510769835145,0.00160581851342106,0.0118369437424763
"CR-Ec","Humidity",2,45.7864007847342,0.00169145951932549,0.0124682278885161
"CR-Ec","Humidity",2,45.921724585954,0.00177768823856094,0.0131038442362199
"CR-Ec","Humidity",2,46.0570483871737,0.0018641768521726,0.0137413763390881
"CR-Ec","Humidity",2,46.1923721883935,0.00195060137831793,0.0143784360350639
"CR-Ec","Humidity",2,46.3276959896132,0.00203644181790588,0.015011190263353
"CR-Ec","Humidity",2,46.463019790833,0.002121276598732,0.01563653149566
"CR-Ec","Humidity",2,46.5983435920527,0.00220490062727965,0.0162529479295003
"CR-Ec","Humidity",2,46.7336673932724,0.00228707762651334,0.0168586978998269
"CR-Ec","Humidity",2,46.8689911944922,0.00236759073513124,0.0174521828604727
"CR-Ec","Humidity",2,47.0043149957119,0.00244582314223519,0.0180288561233529
"CR-Ec","Humidity",2,47.1396387969317,0.0025216763345997,0.0185879915195398
"CR-Ec","Humidity",2,47.2749625981514,0.00259530460413949,0.0191307263785007
"CR-Ec","Humidity",2,47.4102863993712,0.00266664244007532,0.0196565778017001
"CR-Ec","Humidity",2,47.5456102005909,0.00273564608797329,0.0201652232627951
"CR-Ec","Humidity",2,47.6809340018106,0.00280188265941155,0.0206534718184422
"CR-Ec","Humidity",2,47.8162578030304,0.00286546124046031,0.0211221275730065
"CR-Ec","Humidity",2,47.9515816042501,0.00292679100509232,0.0215742066639007
"CR-Ec","Humidity",2,48.0869054054699,0.00298594219568342,0.0220102268676008
"CR-Ec","Humidity",2,48.2222292066896,0.00304299466237408,0.0224307767821413
"CR-Ec","Humidity",2,48.3575530079094,0.0030977493785273,0.0228343893257283
"CR-Ec","Humidity",2,48.4928768091291,0.00315034756209298,0.023222105455926
"CR-Ec","Humidity",2,48.6282006103488,0.00320122026628228,0.0235971025882193
"CR-Ec","Humidity",2,48.7635244115686,0.00325045363499266,0.0239600157137106
"CR-Ec","Humidity",2,48.8988482127883,0.00329812632242299,0.0243114246148094
"CR-Ec","Humidity",2,49.0341720140081,0.00334411729760987,0.024650437137955
"CR-Ec","Humidity",2,49.1694958152278,0.00338841780921998,0.0249769887745871
"CR-Ec","Humidity",2,49.3048196164476,0.00343131628392754,0.0252932055995318
"CR-Ec","Humidity",2,49.4401434176673,0.00347280072343813,0.0255989991699577
"CR-Ec","Humidity",2,49.5754672188871,0.00351284231817112,0.0258941571222743
"CR-Ec","Humidity",2,49.7107910201068,0.00355120982612967,0.0261769749061326
"CR-Ec","Humidity",2,49.8461148213265,0.0035876033626656,0.0264452419867305
"CR-Ec","Humidity",2,49.9814386225463,0.0036222175816024,0.0267003932126133
"CR-Ec","Humidity",2,50.116762423766,0.00365491506787192,0.0269414156583367
"CR-Ec","Humidity",2,50.2520862249858,0.00368554624281584,0.0271672067371833
"CR-Ec","Humidity",2,50.3874100262055,0.00371371634528626,0.0273748565527604
"CR-Ec","Humidity",2,50.5227338274253,0.0037387785687138,0.0275595973103826
"CR-Ec","Humidity",2,50.658057628645,0.0037610687473765,0.0277239045397705
"CR-Ec","Humidity",2,50.7933814298647,0.00378039874976014,0.0278663914701707
"CR-Ec","Humidity",2,50.9287052310845,0.00379658341265467,0.0279856932110414
"CR-Ec","Humidity",2,51.0640290323042,0.00380918535933003,0.0280785857344463
"CR-Ec","Humidity",2,51.199352833524,0.0038172847192678,0.0281382884138787
"CR-Ec","Humidity",2,51.3346766347437,0.00382160492367637,0.0281701338659723
"CR-Ec","Humidity",2,51.4700004359635,0.00382203634137546,0.0281733139682012
"CR-Ec","Humidity",2,51.6053242371832,0.00381848927310048,0.0281471675218432
"CR-Ec","Humidity",2,51.740648038403,0.00381069076385517,0.0280896824981993
"CR-Ec","Humidity",2,51.8759718396227,0.00379768737553398,0.0279938308345567
"CR-Ec","Humidity",2,52.0112956408424,0.00378065270319082,0.0278682634329405
"CR-Ec","Humidity",2,52.1466194420622,0.00375967257465744,0.027713612954643
"CR-Ec","Humidity",2,52.2819432432819,0.00373486364474451,0.0275307392953621
"CR-Ec","Humidity",2,52.4172670445017,0.00370627756859509,0.0273200232198088
"CR-Ec","Humidity",2,52.5525908457214,0.00367333566767324,0.0270771991243564
"CR-Ec","Humidity",2,52.6879146469412,0.00363743394214049,0.026812557322162
"CR-Ec","Humidity",2,52.8232384481609,0.00359890692532497,0.0265285637532752
"CR-Ec","Humidity",2,52.9585622493806,0.00355811988852387,0.0262279109360348
"CR-Ec","Humidity",2,53.0938860506004,0.00351546011069064,0.0259134536134556
"CR-Ec","Humidity",2,53.2292098518201,0.00347123278508721,0.0255874414516375
"CR-Ec","Humidity",2,53.3645336530399,0.00342655600735476,0.0252581162506921
"CR-Ec","Humidity",2,53.4998574542596,0.00338197344932852,0.0249294855699261
"CR-Ec","Humidity",2,53.6351812554794,0.00333804634683665,0.0246056864378196
"CR-Ec","Humidity",2,53.7705050566991,0.00329535319728735,0.0242909831228556
"CR-Ec","Humidity",2,53.9058288579188,0.0032554349882322,0.0239967346813679
"CR-Ec","Humidity",2,54.0411526591386,0.00321858578068358,0.0237251087204873
"CR-Ec","Humidity",2,54.1764764603583,0.00318539073592644,0.0234804186300224
"CR-Ec","Humidity",2,54.3118002615781,0.00315645785875454,0.0232671461857645
"CR-Ec","Humidity",2,54.4471240627978,0.00313238794600035,0.0230897200315781
"CR-Ec","Humidity",2,54.5824478640176,0.0031156607141716,0.0229664188611971
"CR-Ec","Humidity",2,54.7177716652373,0.00310564706839774,0.022892605437892
"CR-Ec","Humidity",2,54.853095466457,0.0031026278110755,0.022870349635777
"CR-Ec","Humidity",2,54.9884192676768,0.00310705060205249,0.0229029512825645
"CR-Ec","Humidity",2,55.1237430688965,0.00311932884653386,0.0229934577052814
"CR-Ec","Humidity",2,55.2590668701163,0.00314219238945575,0.0231619913652549
"CR-Ec","Humidity",2,55.394390671336,0.00317427194345559,0.0233984588569461
"CR-Ec","Humidity",2,55.5297144725558,0.00321525513475869,0.0237005575846587
"CR-Ec","Humidity",2,55.6650382737755,0.00326525130889804,0.0240690935653317
"CR-Ec","Humidity",2,55.8003620749953,0.00332431972880634,0.0245045036428516
"CR-Ec","Humidity",2,55.935685876215,0.00339466555762153,0.0250230427001884
"CR-Ec","Humidity",2,56.0710096774347,0.00347454872338171,0.0256118841733507
"CR-Ec","Humidity",2,56.2063334786545,0.00356303596429218,0.0262641487249362
"CR-Ec","Humidity",2,56.3416572798742,0.00365985439644017,0.026977824850222
"CR-Ec","Humidity",2,56.476981081094,0.00376468833390839,0.0277505855387694
"CR-Ec","Humidity",2,56.6123048823137,0.00387873383064868,0.0285912472435107
"CR-Ec","Humidity",2,56.7476286835335,0.00400030920071839,0.029487413780363
"CR-Ec","Humidity",2,56.8829524847532,0.00412817300389967,0.0304299341413541
"CR-Ec","Humidity",2,57.0182762859729,0.00426181591418862,0.0314150539400423
"CR-Ec","Humidity",2,57.1536000871927,0.00440071670561488,0.0324389310719577
"CR-Ec","Humidity",2,57.2889238884124,0.00454512276049912,0.0335033890623542
"CR-Ec","Humidity",2,57.4242476896322,0.00469377812226771,0.0345991698990837
"CR-Ec","Humidity",2,57.5595714908519,0.00484564481264461,0.0357186223498577
"CR-Ec","Humidity",2,57.6948952920717,0.00500026304306024,0.0368583571827137
"CR-Ec","Humidity",2,57.8302190932914,0.00515720128828813,0.0380151935028081
"CR-Ec","Humidity",2,57.9655428945112,0.00531631420692529,0.0391880599574343
"CR-Ec","Humidity",2,58.1008666957309,0.00547701731583168,0.0403726481555823
"CR-Ec","Humidity",2,58.2361904969506,0.00563886604516335,0.0415656810468327
"CR-Ec","Humidity",2,58.3715142981704,0.00580173263906156,0.0427662169065139
"CR-Ec","Humidity",2,58.5068380993901,0.00596554531290827,0.0439737265898448
"CR-Ec","Humidity",2,58.6421619006099,0.00613047769007976,0.0451894899239794
"CR-Ec","Humidity",2,58.7774857018296,0.00629675322337401,0.0464151540428724
"CR-Ec","Humidity",2,58.9128095030494,0.00646448873755161,0.0476515800949707
"CR-Ec","Humidity",2,59.0481333042691,0.00663401555474138,0.0489012103496633
"CR-Ec","Humidity",2,59.1834571054888,0.0068057214637156,0.0501669033079844
"CR-Ec","Humidity",2,59.3187809067086,0.0069805582643958,0.0514556749571274
"CR-Ec","Humidity",2,59.4541047079283,0.00715963052920603,0.052775667413735
"CR-Ec","Humidity",2,59.5894285091481,0.00734310242005749,0.0541280907618179
"CR-Ec","Humidity",2,59.7247523103678,0.00753167632241882,0.0555181224838927
"CR-Ec","Humidity",2,59.8600761115876,0.0077260862509725,0.0569511732103825
"CR-Ec","Humidity",2,59.9953999128073,0.00792805550950266,0.058439945902284
"CR-Ec","Humidity",2,60.130723714027,0.00813960916579127,0.0599993679086156
"CR-Ec","Humidity",2,60.2660475152468,0.00836019731259721,0.0616253857071252
"CR-Ec","Humidity",2,60.4013713164665,0.00859065466551562,0.0633241522232266
"CR-Ec","Humidity",2,60.5366951176863,0.00883181230481666,0.0651017935853213
"CR-Ec","Humidity",2,60.672018918906,0.0090857691231885,0.0669737813267514
"CR-Ec","Humidity",2,60.8073427201258,0.00935545853262124,0.0689617384593393
"CR-Ec","Humidity",2,60.9426665213455,0.00963897166255769,0.071051594156769
"CR-Ec","Humidity",2,61.0779903225653,0.00993700818956804,0.0732485059334983
"CR-Ec","Humidity",2,61.213314123785,0.0102502328553361,0.0755573737890278
"CR-Ec","Humidity",2,61.3486379250047,0.0105805740945943,0.0779924127627593
"CR-Ec","Humidity",2,61.4839617262245,0.0109317309393402,0.0805808894687523
"CR-Ec","Humidity",2,61.6192855274442,0.0113001662547383,0.0832967306828491
"CR-Ec","Humidity",2,61.754609328664,0.0116862278279509,0.0861425000428711
"CR-Ec","Humidity",2,61.8899331298837,0.0120902050816627,0.0891203309655191
"CR-Ec","Humidity",2,62.0252569311035,0.0125133644515225,0.0922395587071784
"CR-Ec","Humidity",2,62.1605807323232,0.0129597529102224,0.0955300146514581
"CR-Ec","Humidity",2,62.2959045335429,0.0134243838485579,0.0989549410874944
"CR-Ec","Humidity",2,62.4312283347627,0.0139070888533898,0.102513096594267
"CR-Ec","Humidity",2,62.5665521359824,0.0144076228864843,0.106202674925452
"CR-Ec","Humidity",2,62.7018759372022,0.0149262557291774,0.110025664715799
"CR-Ec","Humidity",2,62.8371997384219,0.0154665233094846,0.114008130293654
"CR-Ec","Humidity",2,62.9725235396417,0.0160226209099733,0.118107283440348
"CR-Ec","Humidity",2,63.1078473408614,0.016593742392902,0.122317181885936
"CR-Ec","Humidity",2,63.2431711420812,0.0171789952906756,0.126631246998629
"CR-Ec","Humidity",2,63.3784949433009,0.0177775607104,0.131043442486633
"CR-Ec","Humidity",2,63.5138187445206,0.0183911165636823,0.135566136712332
"CR-Ec","Humidity",2,63.6491425457404,0.0190141779761649,0.140158899111087
"CR-Ec","Humidity",2,63.7844663469601,0.0196452835850716,0.144810957563367
"CR-Ec","Humidity",2,63.9197901481799,0.0202828987200056,0.149510999578381
"CR-Ec","Humidity",2,64.0551139493996,0.0209254158355951,0.154247175483221
"CR-Ec","Humidity",2,64.1904377506194,0.0215710339449428,0.15900620969263
"CR-Ec","Humidity",2,64.3257615518391,0.022216276107195,0.163762472689362
"CR-Ec","Humidity",2,64.4610853530588,0.0228592094823588,0.168501716961594
"CR-Ec","Humidity",2,64.5964091542786,0.0234978926686954,0.173209631886442
"CR-Ec","Humidity",2,64.7317329554983,0.0241303595984738,0.177871725020999
"CR-Ec","Humidity",2,64.8670567567181,0.0247510487374391,0.182447000718777
"CR-Ec","Humidity",2,65.0023805579378,0.0253593977885503,0.186931314128797
"CR-Ec","Humidity",2,65.1377043591576,0.0259537522720167,0.191312469611238
"CR-Ec","Humidity",2,65.2730281603773,0.0265322449386047,0.195576703142367
"CR-Ec","Humidity",2,65.408351961597,0.0270930563891474,0.199710603414863
"CR-Ec","Humidity",2,65.5436757628168,0.0276282309362001,0.203655526799992
"CR-Ec","Humidity",2,65.6789995640365,0.0281399023640379,0.20742720202688
"CR-Ec","Humidity",2,65.8143233652563,0.0286277232354655,0.211023068037412
"CR-Ec","Humidity",2,65.949647166476,0.0290904550768931,0.214433995691473
"CR-Ec","Humidity",2,66.0849709676958,0.0295269709161893,0.217651677757824
"CR-Ec","Humidity",2,66.2202947689155,0.0299289951360114,0.220615112313707
"CR-Ec","Humidity",2,66.3556185701352,0.030300513607025,0.223353680342362
"CR-Ec","Humidity",2,66.490942371355,0.0306430969164339,0.225878959087558
"CR-Ec","Humidity",2,66.6262661725747,0.0309564938544184,0.22818909681046
"CR-Ec","Humidity",2,66.7615899737945,0.0312405874479772,0.230283231269894
"CR-Ec","Humidity",2,66.8969137750142,0.0314887047972656,0.232112174628383
"CR-Ec","Humidity",2,67.032237576234,0.0317055432166743,0.233710552122661
"CR-Ec","Humidity",2,67.1675613774537,0.0318944285230524,0.235102879292072
"CR-Ec","Humidity",2,67.3028851786734,0.0320561018794174,0.236294619459441
"CR-Ec","Humidity",2,67.4382089798932,0.0321914161446639,0.237292059289591
"CR-Ec","Humidity",2,67.5735327811129,0.0322964020780255,0.238065940382981
"CR-Ec","Humidity",2,67.7088565823327,0.0323755197083974,0.238649138877657
"CR-Ec","Humidity",2,67.8441803835524,0.0324330101585826,0.239072917292767
"CR-Ec","Humidity",2,67.9795041847722,0.0324703364628483,0.239348060068875
"CR-Ec","Humidity",2,68.1148279859919,0.0324890296931367,0.239485853171545
"CR-Ec","Humidity",2,68.2501517872117,0.0324880151645774,0.239478374793769
"CR-Ec","Humidity",2,68.3854755884314,0.0324711272833961,0.239353889431444
"CR-Ec","Humidity",2,68.5207993896512,0.0324424247765557,0.239142315112243
"CR-Ec","Humidity",2,68.6561231908709,0.032403761243288,0.238857315241864
"CR-Ec","Humidity",2,68.7914469920906,0.0323570203359814,0.238512774756351
"CR-Ec","Humidity",2,68.9267707933104,0.0323036456328805,0.238119334680405
"CR-Ec","Humidity",2,69.0620945945301,0.0322470752417398,0.23770233828148
"CR-Ec","Humidity",2,69.1974183957499,0.0321901847090012,0.237282982028032
"CR-Ec","Humidity",2,69.3327421969696,0.0321349661291765,0.23687595021375
"CR-Ec","Humidity",2,69.4680659981894,0.0320834146672485,0.23649594976564
"CR-Ec","Humidity",2,69.6033897994091,0.0320388716748313,0.236167610734201
"CR-Ec","Humidity",2,69.7387136006288,0.0320049804809959,0.235917789131422
"CR-Ec","Humidity",2,69.8740374018486,0.0319826057464207,0.235752858616419
"CR-Ec","Humidity",2,70.0093612030683,0.0319736710182838,0.235686998201044
"CR-Ec","Humidity",2,70.1446850042881,0.0319800733994329,0.235734191968488
"CR-Ec","Humidity",2,70.2800088055078,0.0320062512627289,0.235927156424025
"CR-Ec","Humidity",2,70.4153326067276,0.0320566298696116,0.236298511424923
"CR-Ec","Humidity",2,70.5506564079473,0.0321293718228518,0.236834712995042
"CR-Ec","Humidity",2,70.685980209167,0.0322260641474142,0.237547459545545
"CR-Ec","Humidity",2,70.8213040103868,0.0323482261749489,0.238447950500973
"CR-Ec","Humidity",2,70.9566278116065,0.0325003803957451,0.239569522420025
"CR-Ec","Humidity",2,71.0919516128263,0.0326879202364293,0.240951931780172
"CR-Ec","Humidity",2,71.227275414046,0.0329058958274752,0.24255869168914
"CR-Ec","Humidity",2,71.3625992152658,0.0331552225060292,0.244396549356664
"CR-Ec","Humidity",2,71.4979230164855,0.0334367064388733,0.246471447266757
"CR-Ec","Humidity",2,71.6332468177052,0.033753883418984,0.248809448752355
"CR-Ec","Humidity",2,71.768570618925,0.0341127250020791,0.251454571844446
"CR-Ec","Humidity",2,71.9038944201447,0.0345053917161299,0.254349029571092
"CR-Ec","Humidity",2,72.0392182213645,0.0349318667572178,0.257492698065841
"CR-Ec","Humidity",2,72.1745420225842,0.0353920066957446,0.260884520068444
"CR-Ec","Humidity",2,72.309865823804,0.0358876021775804,0.264537694937513
"CR-Ec","Humidity",2,72.4451896250237,0.0364243057477518,0.268493889185748
"CR-Ec","Humidity",2,72.5805134262435,0.0369924921173389,0.272682152078369
"CR-Ec","Humidity",2,72.7158372274632,0.0375911940060793,0.277095353518198
"CR-Ec","Humidity",2,72.851161028683,0.038219337611755,0.28172557820451
"CR-Ec","Humidity",2,72.9864848299027,0.0388768411603723,0.286572223358004
"CR-Ec","Humidity",2,73.1218086311224,0.0395679072779522,0.291666267727126
"CR-Ec","Humidity",2,73.2571324323422,0.0402829224018259,0.29693684701462
"CR-Ec","Humidity",2,73.3924562335619,0.0410202189983646,0.302371669357125
"CR-Ec","Humidity",2,73.5277800347817,0.0417780684922297,0.307957992935519
"CR-Ec","Humidity",2,73.6631038360014,0.042555011660985,0.313685061407326
"CR-Ec","Humidity",2,73.7984276372212,0.0433527244741134,0.319565228818982
"CR-Ec","Humidity",2,73.9337514384409,0.0441635036248363,0.32554171191123
"CR-Ec","Humidity",2,74.0690752396606,0.0449853423767156,0.331599718460587
"CR-Ec","Humidity",2,74.2043990408804,0.0458162148819782,0.337724315368497
"CR-Ec","Humidity",2,74.3397228421001,0.0466540766951007,0.343900432447114
"CR-Ec","Humidity",2,74.4750466433199,0.047497138908449,0.350114883150857
"CR-Ec","Humidity",2,74.6103704445396,0.0483410374293193,0.356335498514556
"CR-Ec","Humidity",2,74.7456942457594,0.049183684340907,0.362546887911224
"CR-Ec","Humidity",2,74.8810180469791,0.0500229933731635,0.368733672852572
"CR-Ec","Humidity",2,75.0163418481988,0.0508568776939483,0.374880470706978
"CR-Ec","Humidity",2,75.1516656494186,0.0516797368154513,0.380945998690252
"CR-Ec","Humidity",2,75.2869894506383,0.052490798132498,0.386924561710508
"CR-Ec","Humidity",2,75.4223132518581,0.0532881657025136,0.392802184237254
"CR-Ec","Humidity",2,75.5576370530778,0.0540697604985933,0.398563541173473
"CR-Ec","Humidity",2,75.6929608542976,0.0548335054912176,0.404193322145442
"CR-Ec","Humidity",2,75.8282846555173,0.0555705738263236,0.40962646190818
"CR-Ec","Humidity",2,75.963608456737,0.0562827611437149,0.414876196632004
"CR-Ec","Humidity",2,76.0989322579568,0.0569689224811631,0.419934086475566
"CR-Ec","Humidity",2,76.2342560591765,0.0576270300156561,0.424785183780266
"CR-Ec","Humidity",2,76.3695798603963,0.058255071595317,0.429414656403884
"CR-Ec","Humidity",2,76.504903661616,0.0588417184831826,0.433738997012942
"CR-Ec","Humidity",2,76.6402274628358,0.0593904161981318,0.437783603504396
"CR-Ec","Humidity",2,76.7755512640555,0.0599014520751834,0.441550593906169
"CR-Ec","Humidity",2,76.9108750652752,0.0603730529287921,0.445026897564655
"CR-Ec","Humidity",2,77.046198866495,0.0608035016029147,0.448199856835599
"CR-Ec","Humidity",2,77.1815226677147,0.0611801999330909,0.450976607075376
"CR-Ec","Humidity",2,77.3168464689345,0.0615075072372763,0.45338928205313
"CR-Ec","Humidity",2,77.4521702701542,0.061787887499598,0.455456044494753
"CR-Ec","Humidity",2,77.587494071374,0.0620201939582876,0.457168441293981
"CR-Ec","Humidity",2,77.7228178725937,0.0622033866446892,0.458518806546869
"CR-Ec","Humidity",2,77.8581416738135,0.0623253227006194,0.459417631801505
"CR-Ec","Humidity",2,77.9934654750332,0.0623906190797473,0.459898949932953
"CR-Ec","Humidity",2,78.1287892762529,0.0624043276916978,0.46
"CR-Ec","Humidity",2,78.2641130774727,0.0623662515024708,0.459719329609142
"CR-Ec","Humidity",2,78.3994368786924,0.0622763242131329,0.459056450052138
"CR-Ec","Humidity",2,78.5347606799122,0.062124501857444,0.457937324404924
"CR-Ec","Humidity",2,78.6700844811319,0.0619150160523917,0.456393145116589
"CR-Ec","Humidity",2,78.8054082823517,0.0616551605905816,0.454477676801262
"CR-Ec","Humidity",2,78.9407320835714,0.0613457007254809,0.452196560359313
"CR-Ec","Humidity",2,79.0760558847911,0.0609875055641748,0.449556202225582
"CR-Ec","Humidity",2,79.2113796860109,0.0605734779857617,0.446504287508851
"CR-Ec","Humidity",2,79.3467034872306,0.0601068938037721,0.443064963159816
"CR-Ec","Humidity",2,79.4820272884504,0.0595961840444488,0.439300376664319
"CR-Ec","Humidity",2,79.6173510896701,0.0590427166497454,0.435220611510509
"CR-Ec","Humidity",2,79.7526748908899,0.0584478988863748,0.430836041060487
"CR-Ec","Humidity",2,79.8879986921096,0.0578073744720271,0.426114553921717
"CR-Ec","Humidity",2,80.0233224933293,0.0571230885332623,0.421070488173794
"CR-Ec","Humidity",2,80.1586462945491,0.0564032792788471,0.415764569990255
"CR-Ec","Humidity",2,80.2939700957688,0.0556493971612956,0.410207491067988
"CR-Ec","Humidity",2,80.4292938969886,0.0548628705660417,0.404409780441183
"CR-Ec","Humidity",2,80.5646176982083,0.0540412176250844,0.398353143556837
"CR-Ec","Humidity",2,80.6999414994281,0.0531849685755685,0.392041488943343
"CR-Ec","Humidity",2,80.8352653006478,0.0523012974750296,0.385527698613671
"CR-Ec","Humidity",2,80.9705891018676,0.0513913757976865,0.378820407836568
"CR-Ec","Humidity",2,81.1059129030873,0.050456330868876,0.371927926446851
"CR-Ec","Humidity",2,81.241236704307,0.04949472116329,0.364839628552594
"CR-Ec","Humidity",2,81.3765605055268,0.0485059194306159,0.357550890513828
"CR-Ec","Humidity",2,81.5118843067465,0.0474959261287195,0.350105943407473
"CR-Ec","Humidity",2,81.6472081079663,0.0464656201768884,0.342511265996897
"CR-Ec","Humidity",2,81.782531909186,0.0454158603514801,0.334773188566219
"CR-Ec","Humidity",2,81.9178557104058,0.0443459075630384,0.326886263077417
"CR-Ec","Humidity",2,82.0531795116255,0.0432546198955226,0.31884207214346
"CR-Ec","Humidity",2,82.1885033128453,0.0421471860063375,0.310678862829806
"CR-Ec","Humidity",2,82.323827114065,0.041024474695426,0.302403039307265
"CR-Ec","Humidity",2,82.4591509152847,0.0398873816230511,0.294021203741684
"CR-Ec","Humidity",2,82.5944747165045,0.0387360000452109,0.285534043549476
"CR-Ec","Humidity",2,82.7297985177242,0.0375697279593862,0.276937121199318
"CR-Ec","Humidity",2,82.865122318944,0.0363931304197894,0.268264087000657
"CR-Ec","Humidity",2,83.0004461201637,0.0352074140574013,0.259523835372706
"CR-Ec","Humidity",2,83.1357699213835,0.0340138467832723,0.250725712447453
"CR-Ec","Humidity",2,83.2710937226032,0.0328135517543778,0.241877997333539
"CR-Ec","Humidity",2,83.4064175238229,0.0316078381821686,0.232990340599917
"CR-Ec","Humidity",2,83.5417413250427,0.0304001271463541,0.224087959995494
"CR-Ec","Humidity",2,83.6770651262624,0.0291921182428459,0.215183383723812
"CR-Ec","Humidity",2,83.8123889274822,0.0279855671241228,0.206289553197272
"CR-Ec","Humidity",2,83.9477127287019,0.026782454731274,0.197421070494524
"CR-Ec","Humidity",2,84.0830365299217,0.0255873620122041,0.188611703081929
"CR-Ec","Humidity",2,84.2183603311414,0.0244012926384408,0.179868849307002
"CR-Ec","Humidity",2,84.3536841323611,0.023226260603171,0.171207354884781
"CR-Ec","Humidity",2,84.4890079335809,0.0220642877552397,0.162642123436586
"CR-Ec","Humidity",2,84.6243317348006,0.0209175138038225,0.154188927365665
"CR-Ec","Humidity",2,84.7596555360204,0.0197946195368408,0.145911755222037
"CR-Ec","Humidity",2,84.8949793372401,0.0186927028768753,0.137789214969887
"CR-Ec","Humidity",2,85.0303031384599,0.017613637700757,0.129835119486851
"CR-Ec","Humidity",2,85.1656269396796,0.0165592377309499,0.122062838235662
"CR-Ec","Humidity",2,85.3009507408994,0.0155312555629074,0.114485290094518
"CR-Ec","Humidity",2,85.4362745421191,0.0145409913356979,0.107185771593705
"CR-Ec","Humidity",2,85.5715983433388,0.0135820932502402,0.100117461820548
"CR-Ec","Humidity",2,85.7069221445586,0.0126553568732802,0.0932862251231877
"CR-Ec","Humidity",2,85.8422459457783,0.01176190230663,0.0867003180897914
"CR-Ec","Humidity",2,85.9775697469981,0.0109027374562744,0.08036717028126
"CR-Ec","Humidity",2,86.1128935482178,0.0100892569515729,0.0743707747426138
"CR-Ec","Humidity",2,86.2482173494376,0.00931334087324933,0.0686512772457069
"CR-Ec","Humidity",2,86.3835411506573,0.00857399879517427,0.0632013770786105
"CR-Ec","Humidity",2,86.518864951877,0.00787141057950227,0.0580224000562826
"CR-Ec","Humidity",2,86.6541887530968,0.00720563508078831,0.0531147800123418
"CR-Ec","Humidity",2,86.7895125543165,0.00658629050116633,0.0485494154428584
"CR-Ec","Humidity",2,86.9248363555363,0.00600509426496587,0.0442652531332663
"CR-Ec","Humidity",2,87.060160156756,0.00545935432567882,0.0402424492451725
"CR-Ec","Humidity",2,87.1954839579758,0.00494840411976156,0.0364760903496305
"CR-Ec","Humidity",2,87.3308077591955,0.00447148878687763,0.0329606121569892
"CR-Ec","Humidity",2,87.4661315604152,0.00403550283143071,0.0297468360147896
"CR-Ec","Humidity",2,87.601455361635,0.0036332983051611,0.0267820723689402
"CR-Ec","Humidity",2,87.7367791628547,0.00326114613034919,0.0240388331298408
"CR-Ec","Humidity",2,87.8721029640745,0.00291787531270133,0.0215084865664081
"CR-Ec","Humidity",2,88.0074267652942,0.00260227858431094,0.0191821335644689
"CR-Ec","Humidity",2,88.142750566514,0.00231855698924841,0.017090741211465
"CR-Ec","Humidity",2,88.2780743677337,0.00206135537461718,0.0151948351564415
"CR-Ec","Humidity",2,88.4133981689534,0.00182677412649586,0.0134656702390833
"CR-Ec","Humidity",2,88.5487219701732,0.00161353277188772,0.0118938077297337
"CR-Ec","Humidity",2,88.6840457713929,0.00142036014845879,0.0104698775302721
"CR-Ec","Humidity",2,88.8193695726127,0.00124940280389612,0.00920970245255404
"CR-Ec","Humidity",2,88.9546933738324,0.00109712794060456,0.00808724124345045
"CR-Ec","Humidity",2,89.0900171750522,0.000960152541189256,0.00707755672217292
"CR-Ec","Humidity",2,89.2253409762719,0.000837372264953594,0.00617250848020751
"CR-Ec","Humidity",2,89.3606647774917,0.000727717147658642,0.00536420950766063
"CR-Ec","Humidity",2,89.4959885787114,0.000632065576819966,0.00465913464805847
"CR-Ec","Humidity",2,89.6313123799311,0.000548346449816599,0.00404201721652701
"CR-Ec","Humidity",2,89.7666361811509,0.000474020644119308,0.00349414062069754
"CR-Ec","Humidity",2,89.9019599823706,0.00040828085136293,0.00300955396162266
"CR-Ec","Humidity",2,90.0372837835904,0.000350359100648075,0.00258259630797298
"CR-Ec","Humidity",2,90.1726075848101,0.000300497091042174,0.0022150492921309
"CR-Ec","Humidity",2,90.3079313860299,0.000257608932154513,0.00189890850802069
"CR-Ec","Humidity",2,90.4432551872496,0.000220003940137042,0.00162171144544681
"CR-Ec","Humidity",2,90.5785789884693,0.000187163650280091,0.00137963635397511
"CR-Ec","Humidity",2,90.7139027896891,0.000158602049952451,0.00116910069664661
"CR-Ec","Humidity",2,90.8492265909088,0.000134311528285818,0.000990048371592275
"CR-Ec","Humidity",2,90.9845503921286,0.000113780752858915,0.000838710202498727
