"Bacteria","Climate_Variable","Lag_Years","x_value","x_scaled","OR","Lower_95CI","Upper_95CI","Relationship_Type"
"CR-Ab","Precipitation",2,3111.92660550459,3.86612329553086,0.975047731318561,0.564940226448604,1.68278897107582,"Threshold"
"CR-Ab","Precipitation",2,3114.59549624687,3.87087350563984,0.974515906397554,0.563918484819045,1.68400213533426,"Threshold"
"CR-Ab","Precipitation",2,3117.26438698916,3.87562371574882,0.973984377094642,0.562898541479502,1.68521659235187,"Threshold"
"CR-Ab","Precipitation",2,3119.93327773144,3.88037392585781,0.973453143357546,0.561880396480399,1.68643234265883,"Threshold"
"CR-Ab","Precipitation",2,3122.60216847373,3.88512413596679,0.972922205133983,0.56086404987216,1.68764938678533,"Threshold"
"CR-Ab","Precipitation",2,3125.27105921601,3.88987434607577,0.972391562371674,0.55984950170521,1.68886772526157,"Threshold"
"CR-Ab","Precipitation",2,3127.9399499583,3.89462455618475,0.971861215018336,0.558836752029971,1.69008735861772,"Threshold"
"CR-Ab","Precipitation",2,3130.60884070058,3.89937476629373,0.97133116302169,0.557825800896868,1.69130828738398,"Threshold"
"CR-Ab","Precipitation",2,3133.27773144287,3.90412497640272,0.970801406329453,0.556816648356325,1.69253051209054,"Threshold"
"CR-Ab","Precipitation",2,3135.94662218515,3.9088751865117,0.970271944889345,0.555809294458765,1.69375403326758,"Threshold"
"CR-Ab","Precipitation",2,3138.61551292744,3.91362539662068,0.969742778649084,0.554803739254613,1.69497885144528,"Threshold"
"CR-Ab","Precipitation",2,3141.28440366972,3.91837560672966,0.969213907556391,0.553799982794292,1.69620496715385,"Threshold"
"CR-Ab","Precipitation",2,3143.95329441201,3.92312581683865,0.968685331558983,0.552798025128226,1.69743238092346,"Threshold"
"CR-Ab","Precipitation",2,3146.6221851543,3.92787602694763,0.96815705060458,0.551797866306839,1.6986610932843,"Threshold"
"CR-Ab","Precipitation",2,3149.29107589658,3.93262623705661,0.9676290646409,0.550799506380555,1.69989110476657,"Threshold"
"CR-Ab","Precipitation",2,3151.95996663887,3.93737644716559,0.967101373615663,0.549802945399797,1.70112241590044,"Threshold"
"CR-Ab","Precipitation",2,3154.62885738115,3.94212665727457,0.966573977476588,0.54880818341499,1.70235502721611,"Threshold"
"CR-Ab","Precipitation",2,3157.29774812344,3.94687686738356,0.966046876171393,0.547815220476558,1.70358893924376,"Threshold"
"CR-Ab","Precipitation",2,3159.96663886572,3.95162707749254,0.965520069647797,0.546824056634924,1.70482415251359,"Threshold"
"CR-Ab","Precipitation",2,3162.63552960801,3.95637728760152,0.96499355785352,0.545834691940512,1.70606066755578,"Threshold"
"CR-Ab","Precipitation",2,3165.30442035029,3.9611274977105,0.96446734073628,0.544847126443747,1.70729848490051,"Threshold"
"CR-Ab","Precipitation",2,3167.97331109258,3.96587770781949,0.963941418243797,0.543861360195051,1.70853760507798,"Threshold"
"CR-Ab","Precipitation",2,3170.64220183486,3.97062791792847,0.963415790323789,0.542877393244849,1.70977802861837,"Threshold"
"CR-Ab","Precipitation",2,3173.31109257715,3.97537812803745,0.962890456923974,0.541895225643565,1.71101975605187,"Threshold"
"CR-Ab","Precipitation",2,3175.97998331943,3.98012833814643,0.962365417992074,0.540914857441622,1.71226278790868,"Threshold"
"CR-Ab","Precipitation",2,3178.64887406172,3.98487854825541,0.961840673475805,0.539936288689445,1.71350712471896,"Threshold"
"CR-Ab","Precipitation",2,3181.317764804,3.9896287583644,0.961316223322887,0.538959519437457,1.71475276701293,"Threshold"
"CR-Ab","Precipitation",2,3183.98665554629,3.99437896847338,0.96079206748104,0.537984549736082,1.71599971532075,"Threshold"
"CR-Ab","Precipitation",2,3186.65554628857,3.99912917858236,0.960268205897982,0.537011379635744,1.71724797017262,"Threshold"
"CR-Ab","Precipitation",2,3189.32443703086,4.00387938869134,0.959744638521431,0.536040009186867,1.71849753209873,"Threshold"
"CR-Ab","Precipitation",2,3191.99332777314,4.00862959880033,0.959221365299108,0.535070438439875,1.71974840162927,"Threshold"
"CR-Ab","Precipitation",2,3194.66221851543,4.01337980890931,0.95869838617873,0.534102667445192,1.72100057929442,"Threshold"
"CR-Ab","Precipitation",2,3197.33110925771,4.01813001901829,0.958175701108017,0.533136696253241,1.72225406562437,"Threshold"
"CR-Ab","Precipitation",2,3200,4.02288022912727,0.957653310034688,0.532172524914446,1.72350886114931,"Threshold"
"CR-Ab","WetDays",2,0.01,-2.54514090097618,0.967911727473525,0.931176742624833,1.00623720478781,"Threshold"
"CR-Ab","WetDays",2,0.250208507089212,-2.54041360635877,0.968082977651764,0.93157795236692,1.00615508078381,"Threshold"
"CR-Ab","WetDays",2,0.500417014178481,-2.53568631174136,0.96825425013839,0.931975494613539,1.0060770488942,"Threshold"
"CR-Ab","WetDays",2,0.750625521267693,-2.53095901712395,0.968425544971024,0.932369328931922,1.00600315184666,"Threshold"
"CR-Ab","WetDays",2,1.00083402835696,-2.52623172250654,0.968596862187287,0.932759414889299,1.00593343236888,"Threshold"
"CR-Ab","WetDays",2,1.25104253544617,-2.52150442788913,0.9687682018248,0.933145712052901,1.00586793318851,"Threshold"
"CR-Ab","WetDays",2,1.50125104253544,-2.51677713327172,0.968939563921183,0.933528179989958,1.00580669703324,"Threshold"
"CR-Ab","WetDays",2,1.75145954962466,-2.51204983865431,0.969110948514058,0.933906778267703,1.00574976663074,"Threshold"
"CR-Ab","WetDays",2,2.00166805671392,-2.5073225440369,0.969282355641045,0.934281466453366,1.00569718470868,"Threshold"
"CR-Ab","WetDays",2,2.25187656380317,-2.50259524941948,0.969453785339766,0.934652204114177,1.00564899399475,"Threshold"
"CR-Ab","WetDays",2,2.50208507089241,-2.49786795480207,0.96962523764784,0.935018950817367,1.00560523721661,"Threshold"
"CR-Ab","WetDays",2,2.75229357798165,-2.49314066018466,0.969796712602889,0.935381666130167,1.00556595710194,"Threshold"
"CR-Ab","WetDays",2,3.00250208507089,-2.48841336556725,0.969968210242533,0.935740309619808,1.00553119637841,"Threshold"
"CR-Ab","WetDays",2,3.25271059216013,-2.48368607094984,0.970139730604394,0.936094840853521,1.00550099777371,"Threshold"
"CR-Ab","WetDays",2,3.50291909924937,-2.47895877633243,0.970311273726091,0.936445219398537,1.0054754040155,"Threshold"
"CR-Ab","WetDays",2,3.75312760633861,-2.47423148171502,0.970482839645247,0.936791404822087,1.00545445783146,"Threshold"
"CR-Ab","WetDays",2,4.00333611342785,-2.46950418709761,0.970654428399482,0.937133356691401,1.00543820194926,"Threshold"
"CR-Ab","WetDays",2,4.25354462051709,-2.4647768924802,0.970826040026416,0.93747103457371,1.00542667909658,"Threshold"
"CR-Ab","WetDays",2,4.50375312760633,-2.46004959786279,0.97099767456367,0.937804398036245,1.00541993200109,"Threshold"
"CR-Ab","WetDays",2,4.75396163469557,-2.45532230324537,0.971169332048866,0.938133406646237,1.00541800339048,"Threshold"
"CR-Ab","WetDays",2,5.00417014178481,-2.45059500862796,0.971341012519623,0.938458019970916,1.0054209359924,"Threshold"
"CR-Ab","WetDays",2,5.25437864887405,-2.44586771401055,0.971512716013564,0.938778197577515,1.00542877253454,"Threshold"
"CR-Ab","WetDays",2,5.50458715596329,-2.44114041939314,0.971684442568308,0.939093899033263,1.00544155574458,"Threshold"
"CR-Ab","WetDays",2,5.75479566305253,-2.43641312477573,0.971856192221476,0.939405083905391,1.00545932835018,"Threshold"
"CR-Ab","WetDays",2,6.00500417014177,-2.43168583015832,0.97202796501069,0.93971171176113,1.00548213307903,"Threshold"
"CR-Ab","WetDays",2,6.25521267723101,-2.42695853554091,0.97219976097357,0.940013742167712,1.00551001265879,"Threshold"
"CR-Ab","WetDays",2,6.50542118432026,-2.4222312409235,0.972371580147736,0.940311134692366,1.00554300981714,"Threshold"
"CR-Ab","WetDays",2,6.7556296914095,-2.41750394630609,0.972543422570811,0.940603848902324,1.00558116728176,"Threshold"
"CR-Ab","WetDays",2,7.00583819849874,-2.41277665168868,0.972715288280413,0.940891844364816,1.00562452778032,"Threshold"
"CR-Ab","WetDays",2,7.25604670558799,-2.40804935707126,0.972887177314165,0.941175080647074,1.0056731340405,"Threshold"
"CR-Ab","WetDays",2,7.50625521267722,-2.40332206245385,0.973059089709688,0.941453517316328,1.00572702878997,"Threshold"
"CR-Ab","WetDays",2,7.75646371976647,-2.39859476783644,0.973231025504601,0.941727113939809,1.0057862547564,"Threshold"
"CR-Ab","WetDays",2,8.0066722268557,-2.39386747321903,0.973402984736525,0.941995830084747,1.00585085466747,"Threshold"
"CR-Ab","WetDays",2,8.25688073394495,-2.38914017860162,0.973574967443083,0.942259625318375,1.00592087125086,"Threshold"
"CR-Ab","WetDays",2,8.50708924103418,-2.38441288398421,0.973746973661893,0.942518459207922,1.00599634723424,"Threshold"
"CR-Ab","WetDays",2,8.75729774812343,-2.3796855893668,0.973919003430578,0.94277229132062,1.00607732534528,"Threshold"
"CR-Ab","WetDays",2,9.00750625521266,-2.37495829474939,0.974091056786758,0.943021081223699,1.00616384831166,"Threshold"
"CR-Ab","WetDays",2,9.25771476230192,-2.37023100013198,0.974263133768053,0.94326478848439,1.00625595886106,"Threshold"
"CR-Ab","WetDays",2,9.50792326939114,-2.36550370551456,0.974435234298503,0.943503500747446,1.00635356551524,"Threshold"
"CR-Ab","WetDays",2,9.7581317764804,-2.36077641089715,0.97460735824341,0.943737368696173,1.00645651012448,"Threshold"
"CR-Ab","WetDays",2,10.0083402835696,-2.35604911627974,0.97477950555229,0.943966446455634,1.00656473540918,"Threshold"
"CR-Ab","WetDays",2,10.2585487906589,-2.35132182166233,0.97495167617466,0.944190788150893,1.00667818408976,"Threshold"
"CR-Ab","WetDays",2,10.5087572977481,-2.34659452704492,0.975123870060035,0.94441044790701,1.00679679888662,"Threshold"
"CR-Ab","WetDays",2,10.7589658048373,-2.34186723242751,0.97529608715793,0.944625479849049,1.00692052252018,"Threshold"
"CR-Ab","WetDays",2,11.0091743119266,-2.3371399378101,0.975468327417863,0.944835938102072,1.00704929771083,"Threshold"
"CR-Ab","WetDays",2,11.2593828190158,-2.33241264319269,0.975640590789349,0.945041876791142,1.00718306717901,"Threshold"
"CR-Ab","WetDays",2,11.5095913261051,-2.32768534857528,0.975812877221905,0.945243350041322,1.00732177364511,"Threshold"
"CR-Ab","WetDays",2,11.7597998331943,-2.32295805395787,0.975985186665046,0.945440411977673,1.00746535982954,"Threshold"
"CR-Ab","WetDays",2,12.0100083402836,-2.31823075934045,0.976157519068289,0.945633116725259,1.00761376845272,"Threshold"
"CR-Ab","WetDays",2,12.2602168473728,-2.31350346472304,0.976329874381149,0.945821518409142,1.00776694223505,"Threshold"
"CR-Ab","WetDays",2,12.510425354462,-2.30877617010563,0.976502252553143,0.946005671154385,1.00792482389695,"Threshold"
"CR-Ab","WetDays",2,12.7606338615513,-2.30404887548822,0.976674653533787,0.946185629086049,1.00808735615882,"Threshold"
"CR-Ab","WetDays",2,13.0108423686405,-2.29932158087081,0.976847077272596,0.946361446329198,1.00825448174108,"Threshold"
"CR-Ab","WetDays",2,13.2610508757298,-2.2945942862534,0.977019523719087,0.946533177008895,1.00842614336413,"Threshold"
"CR-Ab","WetDays",2,13.511259382819,-2.28986699163599,0.977191992822776,0.946700875250201,1.00860228374839,"Threshold"
"CR-Ab","WetDays",2,13.7614678899082,-2.28513969701858,0.977364484533179,0.94686459517818,1.00878284561426,"Threshold"
"CR-Ab","WetDays",2,14.0116763969975,-2.28041240240117,0.977536998799812,0.947024390917893,1.00896777168216,"Threshold"
"CR-Ab","WetDays",2,14.2618849040867,-2.27568510778375,0.977709535572192,0.947180316594404,1.0091570046725,"Threshold"
"CR-Ab","WetDays",2,14.512093411176,-2.27095781316634,0.977882094799833,0.947332426332775,1.00935048730568,"Threshold"
"CR-Ab","WetDays",2,14.7623019182652,-2.26623051854893,0.978054676432252,0.947480774258068,1.00954816230212,"Threshold"
"CR-Ab","WetDays",2,15.0125104253544,-2.26150322393152,0.978227280418966,0.947625414495347,1.00974997238223,"Threshold"
"CR-Ab","WetDays",2,15.2627189324437,-2.25677592931411,0.97839990670949,0.947766401169673,1.00995586026641,"Threshold"
"CR-Ab","WetDays",2,15.5129274395329,-2.2520486346967,0.97857255525334,0.947903788406109,1.01016576867508,"Threshold"
"CR-Ab","WetDays",2,15.7631359466222,-2.24732134007929,0.978745226000033,0.948037630329717,1.01037964032864,"Threshold"
"CR-Ab","WetDays",2,16.0133444537114,-2.24259404546188,0.978917918899084,0.948167981065561,1.01059741794751,"Threshold"
"CR-Ab","WetDays",2,16.2635529608007,-2.23786675084447,0.979090633900009,0.948294894738703,1.0108190442521,"Threshold"
"CR-Ab","WetDays",2,16.5137614678899,-2.23313945622706,0.979263370952326,0.948418425474205,1.01104446196282,"Threshold"
"CR-Ab","WetDays",2,16.7639699749791,-2.22841216160964,0.979436130005549,0.94853862739713,1.01127361380007,"Threshold"
"CR-Ab","WetDays",2,17.0141784820684,-2.22368486699223,0.979608911009194,0.94865555463254,1.01150644248427,"Threshold"
"CR-Ab","WetDays",2,17.2643869891576,-2.21895757237482,0.979781713912779,0.948769261305499,1.01174289073583,"Threshold"
"CR-Ab","WetDays",2,17.5145954962469,-2.21423027775741,0.979954538665818,0.948879801541067,1.01198290127515,"Threshold"
"CR-Ab","WetDays",2,17.7648040033361,-2.20950298314,0.980127385217828,0.948987229464309,1.01222641682266,"Threshold"
"CR-Ab","WetDays",2,18.0150125104253,-2.20477568852259,0.980300253518325,0.949091599200287,1.01247338009875,"Threshold"
"CR-Ab","WetDays",2,18.2652210175146,-2.20004839390518,0.980473143516825,0.949192964874062,1.01272373382384,"Threshold"
"CR-Ab","WetDays",2,18.5154295246038,-2.19532109928777,0.980646055162844,0.949291380610699,1.01297742071833,"Threshold"
"CR-Ab","WetDays",2,18.7656380316931,-2.19059380467036,0.980818990394331,0.949384851922052,1.01323655310789,"Threshold"
"CR-Ab","WetDays",2,19.0158465387823,-2.18586651005294,0.980991951062649,0.94947147071128,1.01350315175526,"Threshold"
"CR-Ab","WetDays",2,19.2660550458716,-2.18113921543553,0.98116493698744,0.9495514206904,1.01377702203652,"Threshold"
"CR-Ab","WetDays",2,19.5162635529608,-2.17641192081812,0.981337947988344,0.949624885571426,1.01405796932775,"Threshold"
"CR-Ab","WetDays",2,19.76647206005,-2.17168462620071,0.981510983885002,0.949692049066376,1.01434579900504,"Threshold"
"CR-Ab","WetDays",2,20.0166805671393,-2.1669573315833,0.981684044497055,0.949753094887264,1.01464031644446,"Threshold"
"CR-Ab","WetDays",2,20.2668890742285,-2.16223003696589,0.981857129644143,0.949808206746108,1.01494132702209,"Threshold"
"CR-Ab","WetDays",2,20.5170975813178,-2.15750274234848,0.982030239145907,0.949857568354922,1.01524863611401,"Threshold"
"CR-Ab","WetDays",2,20.767306088407,-2.15277544773107,0.982203372821987,0.949901363425723,1.01556204909629,"Threshold"
"CR-Ab","WetDays",2,21.0175145954962,-2.14804815311366,0.982376530492024,0.949939775670527,1.01588137134502,"Threshold"
"CR-Ab","WetDays",2,21.2677231025855,-2.14332085849625,0.982549711975659,0.949972988801348,1.01620640823627,"Threshold"
"CR-Ab","WetDays",2,21.5179316096747,-2.13859356387883,0.982722917092533,0.950001186530205,1.01653696514613,"Threshold"
"CR-Ab","WetDays",2,21.7681401167639,-2.13386626926142,0.982896145662285,0.950024552569112,1.01687284745067,"Threshold"
"CR-Ab","WetDays",2,22.0183486238532,-2.12913897464401,0.983069397504557,0.950043270630085,1.01721386052597,"Threshold"
"CR-Ab","WetDays",2,22.2685571309424,-2.1244116800266,0.983242672438989,0.95005752442514,1.01755980974811,"Threshold"
"CR-Ab","WetDays",2,22.5187656380317,-2.11968438540919,0.983415970285222,0.950067497666293,1.01791050049317,"Threshold"
"CR-Ab","WetDays",2,22.7689741451209,-2.11495709079178,0.983589290862897,0.950073374065561,1.01826573813722,"Threshold"
"CR-Ab","WetDays",2,23.0191826522102,-2.11022979617437,0.983762633991654,0.950075337334959,1.01862532805635,"Threshold"
"CR-Ab","WetDays",2,23.2693911592994,-2.10550250155696,0.983935999491134,0.950073571186502,1.01898907562664,"Threshold"
"CR-Ab","WetDays",2,23.5195996663887,-2.10077520693955,0.984109387180977,0.950068259332207,1.01935678622416,"Threshold"
"CR-Ab","WetDays",2,23.7698081734779,-2.09604791232213,0.984282796880824,0.95005958548409,1.01972826522499,"Threshold"
"CR-Ab","WetDays",2,24.0200166805671,-2.09132061770472,0.984456228410316,0.950047733354167,1.02010331800521,"Threshold"
"CR-Ab","WetDays",2,24.2702251876564,-2.08659332308731,0.984629681589093,0.950032886654453,1.02048174994091,"Threshold"
"CR-Ab","WetDays",2,24.5204336947456,-2.0818660284699,0.984803156236796,0.950015229096965,1.02086336640815,"Threshold"
"CR-Ab","WetDays",2,24.7706422018348,-2.07713873385249,0.984976652173066,0.949994944393718,1.02124797278302,"Threshold"
"CR-Ab","WetDays",2,25.0208507089241,-2.07241143923508,0.985150169217543,0.949972216256728,1.02163537444159,"Threshold"
"CR-Ab","WetDays",2,25.2710592160133,-2.06768414461767,0.985323707189868,0.949947228398012,1.02202537675995,"Threshold"
"CR-Ab","WetDays",2,25.5212677231026,-2.06295685000026,0.985497265909682,0.949920164529585,1.02241778511418,"Threshold"
"CR-Ab","WetDays",2,25.7714762301918,-2.05822955538285,0.985670845196625,0.949891208363463,1.02281240488034,"Threshold"
"CR-Ab","WetDays",2,26.021684737281,-2.05350226076544,0.985844444870337,0.949860543611662,1.02320904143453,"Threshold"
"CR-Ab","WetDays",2,26.2718932443703,-2.04877496614802,0.98601806475046,0.949828353986198,1.02360750015282,"Threshold"
"CR-Ab","WetDays",2,26.5221017514595,-2.04404767153061,0.986191704656634,0.949794823199087,1.02400758641129,"Threshold"
"CR-Ab","WetDays",2,26.7723102585488,-2.0393203769132,0.9863653644085,0.949760134962345,1.02440910558601,"Threshold"
"CR-Ab","WetDays",2,27.022518765638,-2.03459308229579,0.986539043825698,0.949724472987987,1.02481186305307,"Threshold"
"CR-Ab","WetDays",2,27.2727272727273,-2.02986578767838,0.986712742727869,0.94968802098803,1.02521566418855,"Threshold"
"CR-Ab","WetDays",2,27.5229357798165,-2.02513849306097,0.986886460934654,0.94965096267449,1.02562031436852,"Threshold"
"CR-Ab","WetDays",2,27.7731442869057,-2.02041119844356,0.987060198265693,0.949613481759382,1.02602561896906,"Threshold"
"CR-Ab","WetDays",2,28.023352793995,-2.01568390382615,0.987233954540627,0.949575761954723,1.02643138336626,"Threshold"
"CR-Ab","WetDays",2,28.2735613010842,-2.01095660920874,0.987407737228382,0.949530628206582,1.02684526570291,"Threshold"
"CR-Ab","WetDays",2,28.5237698081735,-2.00622931459132,0.987581553426049,0.949471247994758,1.02727455665299,"Threshold"
"CR-Ab","WetDays",2,28.7739783152627,-2.00150201997391,0.987755402395518,0.949398318831861,1.02771851038934,"Threshold"
"CR-Ab","WetDays",2,29.024186822352,-1.9967747253565,0.987929283398678,0.949312538230497,1.0281763810848,"Threshold"
"CR-Ab","WetDays",2,29.2743953294412,-1.99204743073909,0.988103195697416,0.949214603703277,1.02864742291219,"Threshold"
"CR-Ab","WetDays",2,29.5246038365304,-1.98732013612168,0.988277138553622,0.949105212762807,1.02913089004436,"Threshold"
"CR-Ab","WetDays",2,29.7748123436197,-1.98259284150427,0.988451111229184,0.948985062921697,1.02962603665413,"Threshold"
"CR-Ab","WetDays",2,30.0250208507089,-1.97786554688686,0.988625112985992,0.948854851692556,1.03013211691435,"Threshold"
"CR-Ab","WetDays",2,30.2752293577982,-1.97313825226945,0.988799143085933,0.948715276587991,1.03064838499784,"Threshold"
"CR-Ab","WetDays",2,30.5254378648874,-1.96841095765204,0.988973200790898,0.948567035120612,1.03117409507745,"Threshold"
"CR-Ab","WetDays",2,30.7756463719766,-1.96368366303463,0.989147285362774,0.948410824803026,1.031708501326,"Threshold"
"CR-Ab","WetDays",2,31.0258548790659,-1.95895636841721,0.989321396063451,0.948247343147842,1.03225085791634,"Threshold"
"CR-Ab","WetDays",2,31.2760633861551,-1.9542290737998,0.989495532154817,0.94807728766767,1.0328004190213,"Threshold"
"CR-Ab","WetDays",2,31.5262718932444,-1.94950177918239,0.989669692898761,0.947901355875115,1.03335643881371,"Threshold"
"CR-Ab","WetDays",2,31.7764804003336,-1.94477448456498,0.989843877557172,0.947720245282789,1.03391817146641,"Threshold"
"CR-Ab","WetDays",2,32.0266889074229,-1.94004718994757,0.990018085391938,0.947534653403299,1.03448487115224,"Threshold"
"CR-Ab","WetDays",2,32.2768974145121,-1.93531989533016,0.990192315664949,0.947345277749254,1.03505579204402,"Threshold"
"CR-Ab","WetDays",2,32.5271059216013,-1.93059260071275,0.990366567638093,0.947152815833261,1.0356301883146,"Threshold"
"CR-Ab","WetDays",2,32.7773144286906,-1.92586530609534,0.990540840573259,0.946957965167931,1.0362073141368,"Threshold"
"CR-Ab","WetDays",2,33.0275229357798,-1.92113801147793,0.990715133732335,0.94676142326587,1.03678642368347,"Threshold"
"CR-Ab","WetDays",2,33.277731442869,-1.91641071686051,0.990889446377211,0.946563887639688,1.03736677112744,"Threshold"
"CR-Ab","WetDays",2,33.5279399499583,-1.9116834222431,0.991063777769775,0.946366055801993,1.03794761064155,"Threshold"
"CR-Ab","WetDays",2,33.7781484570475,-1.90695612762569,0.991238127171916,0.946168625265393,1.03852819639862,"Threshold"
"CR-Ab","WetDays",2,34.0283569641368,-1.90222883300828,0.991412493845523,0.945972293542498,1.0391077825715,"Threshold"
"CR-Ab","WetDays",2,34.278565471226,-1.89750153839087,0.991586877052485,0.945777758145915,1.03968562333302,"Threshold"
"CR-Ab","WetDays",2,34.5287739783152,-1.89277424377346,0.99176127605469,0.945585716588253,1.04026097285601,"Threshold"
"CR-Ab","WetDays",2,34.7789824854045,-1.88804694915605,0.991935690114028,0.94539686638212,1.04083308531331,"Threshold"
"CR-Ab","WetDays",2,35.0291909924937,-1.88331965453864,0.992110118492386,0.945211905040126,1.04140121487776,"Threshold"
"CR-Ab","WetDays",2,35.279399499583,-1.87859235992123,0.992284560451654,0.945031530074878,1.04196461572219,"Threshold"
"CR-Ab","WetDays",2,35.5296080066722,-1.87386506530382,0.99245901525372,0.944856438998985,1.04252254201943,"Threshold"
"CR-Ab","WetDays",2,35.7798165137615,-1.8691377706864,0.992633482160474,0.944687329325055,1.04307424794232,"Threshold"
"CR-Ab","WetDays",2,36.0300250208507,-1.86441047606899,0.992807960433804,0.944524898565697,1.0436189876637,"Threshold"
"CR-Ab","WetDays",2,36.2802335279399,-1.85968318145158,0.992982449335599,0.94436984423352,1.0441560153564,"Threshold"
"CR-Ab","WetDays",2,36.5304420350292,-1.85495588683417,0.993156948127747,0.944222863841132,1.04468458519325,"Threshold"
"CR-Ab","WetDays",2,36.7806505421184,-1.85022859221676,0.993331456072138,0.944084654901141,1.04520395134709,"Threshold"
"CR-Ab","WetDays",2,37.0308590492076,-1.84550129759935,0.99350597243066,0.943955914926155,1.04571336799076,"Threshold"
"CR-Ab","WetDays",2,37.2810675562969,-1.84077400298194,0.993680496465202,0.943837341428785,1.04621208929709,"Threshold"
"CR-Ab","WetDays",2,37.5312760633861,-1.83604670836453,0.993855039631275,0.943720805351045,1.04670902305834,"Threshold"
"CR-Ab","WetDays",2,37.7814845704754,-1.83131941374712,0.994029613370081,0.943597974109823,1.04721327730117,"Threshold"
"CR-Ab","WetDays",2,38.0316930775646,-1.8265921191297,0.994204216922045,0.943469239930029,1.04772440655004,"Threshold"
"CR-Ab","WetDays",2,38.2819015846539,-1.82186482451229,0.994378849527594,0.943334995036576,1.04824196532942,"Threshold"
"CR-Ab","WetDays",2,38.5321100917431,-1.81713752989488,0.994553510427154,0.943195631654375,1.04876550816377,"Threshold"
"CR-Ab","WetDays",2,38.7823185988323,-1.81241023527747,0.99472819886115,0.943051542008338,1.04929458957755,"Threshold"
"CR-Ab","WetDays",2,39.0325271059216,-1.80768294066006,0.994902914070008,0.942903118323377,1.04982876409521,"Threshold"
"CR-Ab","WetDays",2,39.2827356130108,-1.80295564604265,0.995077655294154,0.942750752824402,1.05036758624122,"Threshold"
"CR-Ab","WetDays",2,39.5329441201001,-1.79822835142524,0.995252421774013,0.942594837736326,1.05091061054004,"Threshold"
"CR-Ab","WetDays",2,39.7831526271893,-1.79350105680783,0.995427212750013,0.942435765284061,1.05145739151614,"Threshold"
"CR-Ab","WetDays",2,40.0333611342786,-1.78877376219042,0.995602027462578,0.942273927692518,1.05200748369396,"Threshold"
"CR-Ab","WetDays",2,40.2835696413678,-1.78404646757301,0.995776865152135,0.942109717186608,1.05256044159798,"Threshold"
"CR-Ab","WetDays",2,40.533778148457,-1.77931917295559,0.995951725059109,0.941943525991245,1.05311581975265,"Threshold"
"CR-Ab","WetDays",2,40.7839866555463,-1.77459187833818,0.996126606423926,0.941775746331338,1.05367317268243,"Threshold"
"CR-Ab","WetDays",2,41.0341951626355,-1.76986458372077,0.996301508487012,0.9416067704318,1.05423205491179,"Threshold"
"CR-Ab","WetDays",2,41.2844036697248,-1.76513728910336,0.996476430488793,0.941436990517542,1.05479202096518,"Threshold"
"CR-Ab","WetDays",2,41.534612176814,-1.76040999448595,0.996651371669694,0.941266798813477,1.05535262536707,"Threshold"
"CR-Ab","WetDays",2,41.7848206839032,-1.75568269986854,0.996826331270143,0.941096587544515,1.05591342264191,"Threshold"
"CR-Ab","WetDays",2,42.0350291909925,-1.75095540525113,0.997001308530564,0.940926748935569,1.05647396731417,"Threshold"
"CR-Ab","WetDays",2,42.2852376980817,-1.74622811063372,0.997176302691383,0.94075767521155,1.05703381390831,"Threshold"
"CR-Ab","WetDays",2,42.535446205171,-1.74150081601631,0.997351312993026,0.940589758597369,1.05759251694879,"Threshold"
"CR-Ab","WetDays",2,42.7856547122602,-1.7367735213989,0.997526338675919,0.94042339131794,1.05814963096007,"Threshold"
"CR-Ab","WetDays",2,43.0358632193495,-1.73204622678148,0.997701378980489,0.940258965598172,1.05870471046661,"Threshold"
"CR-Ab","WetDays",2,43.2860717264387,-1.72731893216407,0.99787643314716,0.940096873662978,1.05925730999286,"Threshold"
"CR-Ab","WetDays",2,43.5362802335279,-1.72259163754666,0.998051500416358,0.93993750773727,1.0598069840633,"Threshold"
"CR-Ab","WetDays",2,43.7864887406172,-1.71786434292925,0.99822658002851,0.939781260045958,1.06035328720239,"Threshold"
"CR-Ab","WetDays",2,44.0366972477064,-1.71313704831184,0.998401671224041,0.939628522813956,1.06089577393457,"Threshold"
"CR-Ab","WetDays",2,44.2869057547957,-1.70840975369443,0.998576773243378,0.939479688266174,1.06143399878432,"Threshold"
"CR-Ab","WetDays",2,44.5371142618849,-1.70368245907702,0.998751885326946,0.939335148627524,1.06196751627609,"Threshold"
"CR-Ab","WetDays",2,44.7873227689741,-1.69895516445961,0.99892700671517,0.939195296122918,1.06249588093435,"Threshold"
"CR-Ab","WetDays",2,45.0375312760634,-1.6942278698422,0.999102136648477,0.939060522977267,1.06301864728356,"Threshold"
"CR-Ab","WetDays",2,45.2877397831526,-1.68950057522478,0.999277274367293,0.938931221415484,1.06353536984817,"Threshold"
"CR-Ab","WetDays",2,45.5379482902419,-1.68477328060737,0.999452419112043,0.938807783662479,1.06404560315264,"Threshold"
"CR-Ab","WetDays",2,45.7881567973311,-1.68004598598996,0.999627570123154,0.938690601943165,1.06454890172145,"Threshold"
"CR-Ab","WetDays",2,46.0383653044203,-1.67531869137255,0.999802726641051,0.938580068482453,1.06504482007905,"Threshold"
"CR-Ab","WetDays",2,46.2885738115096,-1.67059139675514,0.99997788790616,0.938476575505255,1.06553291274989,"Threshold"
"CR-Ab","WetDays",2,46.5387823185988,-1.66586410213773,1.00015305315891,0.938380515236482,1.06601273425845,"Threshold"
